_H:	$word	$phones
_D:	"trochanteric"	"~t_r_uh_uu.k_uh_n.'t_e_r.i_k%c"
_D:	"trochar"	"'t_r_uh_uu.k_ar_r%a"
_D:	"trochee"	"'t_r_uh_uu.k_i%a"
_D:	"trochlear"	"'t_r_o_k.l_i.uh_r%a"
_D:	"trochoid"	"'t_r_uh_uu.~k_o_i_d%ac"
_D:	"trochophore"	"'t_r_o_k.uh.~f_aw_r%a"
_D:	"trod"	"'t_r_o_d%b"
_D:	"trodden"	"'t_r_o_d.uh_n%c"
_D:	"troffer"	"'t_r_o_f.uh_r%j"
_D:	"troglodyte"	"'t_r_o_g.l_uh.~d_ah_i_t%a"
_D:	"troglodytic"	"~t_r_o_g.l_uh.'d_i_t.i_k%c"
_D:	"trogon"	"'t_r_uh_uu.g_o_n%a"
_D:	"troika"	"'t_r_o_i.k_uh%a"
_D:	"troillus"	"'t_r_o_i.l_uh_s%j"
_D:	"troilus"	"'t_r_o_i.l_uh_s%j"
_D:	"trojan"	"'t_r_uh_uu.j_uh_n%ac"
_D:	"troll"	"'t_r_uh_uu_l%ab"
_D:	"trolley"	"'t_r_o_l.i%ab"
_D:	"trollop"	"'t_r_o_l.uh_p%a"
_D:	"trolly"	"'t_r_o_l.i%a"
_D:	"trombidiasis"	"~t_r_o_m.b_i.'d_ah_i.uh.s_i_s%a"
_D:	"trombone"	"t_r_o_m.'b_uh_uu_n%a"
_D:	"trombonist"	"'t_r_o_m.b_uh_uu.n_i_s_t%a"
_D:	"trommel"	"'t_r_o_m.uh_l%a"
_D:	"trompe"	"'t_r_o_m_p%a"
_D:	"trona"	"'t_r_uh_uu.n_uh%a"
_D:	"trone"	"'t_r_uh_uu_n%a"
_D:	"troop"	"'t_r_uu_p%ab"
_D:	"trooper"	"'t_r_uu.p_uh_r%a"
_D:	"troopship"	"'t_r_uu_p.~sh_i_p%a"
_D:	"troostite"	"'t_r_uu.~s_t_ah_i_t%a"
_D:	"trope"	"'t_r_uh_uu_p%a"
_D:	"trophallaxis"	"~t_r_o_f.uh_l.'aa_k_s.i_s%j"
_D:	"trophic"	"'t_r_o_f.i_k%c"
_D:	"trophoblast"	"'t_r_o_f.uh.~b_l_aa_s_t%a"
_D:	"trophozoite"	"~t_r_o_f.uh.'z_uh_uu.ah_i_t%a"
_D:	"trophy"	"'t_r_uh_uu.f_i%a"
_D:	"tropic"	"'t_r_o_p.i_k%ac"
_D:	"tropical"	"'t_r_o_p.i.k_uh_l%c"
_D:	"tropicalize"	"'t_r_o_p.i.k_uh.~l_ah_i_z%b"
_D:	"tropin"	"'t_r_uh_uu.p_i_n%j"
_D:	"tropistic"	"t_r_uh_uu.'p_i_s.t_i_k%c"
_D:	"tropologic"	"~t_r_o_p.uh.'l_o_j.i_k%c"
_D:	"tropopause"	"'t_r_o_p.uh.~p_aw_z%a"
_D:	"troposphere"	"'t_r_o.p_uh_s.f_i_uh_r%a"
_D:	"tropospheric"	"~t_r_o_p.uh.'s_f_e_r.i_k%c"
_D:	"trot"	"'t_r_o_t%ab"
_D:	"troth"	"'t_r_uh_uu_th%a"
_D:	"trotline"	"'t_r_o_t.~l_ah_i_n%a"
_D:	"trotter"	"'t_r_o_t.uh_r%a"
_D:	"trotty"	"'t_r_o_t.i%c"
_D:	"troubadour"	"'t_r_uu.b_uh.~d_aw_r%a"
_D:	"trouble"	"'t_r_a.b_ll%ba"
_D:	"troublemaker"	"'t_r_a_b.u_l.~m_e_i.k_uh_r%a"
_D:	"troubleshoot"	"'t_r_a_b.u_l.~sh_uu_t%b"
_D:	"troublesome"	"'t_r_a_b.u_l.s_uh_m%c"
_D:	"troublesomely"	"'t_r_a_b.u_l.s_uh_m.l_i%d"
_D:	"troublesomeness"	"'t_r_a_b.u_l.s_uh_m.n_e_s%a"
_D:	"troublous"	"'t_r_a_b.l_uh_s%c"
_D:	"troublousness"	"'t_r_a_b.l_uh_s.n_e_s%a"
_D:	"trough"	"'t_r_o_f%a"
_D:	"trounce"	"'t_r_ah_uu_n_s%b"
_D:	"troupe"	"'t_r_uu_p%ab"
_D:	"trouper"	"'t_r_uu.p_uh_r%a"
_D:	"trouser"	"'t_r_ah_uu.z_uh_r%c"
_D:	"trousers"	"'t_r_ah_uu.z_uh_r_z%a"
_D:	"trousseau"	"'t_r_uu.s_uh_uu%a"
_D:	"trout"	"'t_r_ah_uu_t%j"
_D:	"troutdale"	"'t_r_ah_uu_t.d_e_i_l%j"
_D:	"troutman"	"'t_r_ah_uu_t.m_uh_n%ca"
_D:	"trouvere"	"t_r_uu.'v_e_r%a"
_D:	"trow"	"'t_r_ah_uu%ab"
_D:	"trowbridge"	"'t_r_uh_uu.b_r_i_j%ca"
_D:	"trowel"	"'t_r_ah_uu.u_l%ab"
_D:	"troy"	"'t_r_o_i%c"
_D:	"truancy"	"'t_r_uu.uh_n.s_i%a"
_D:	"truant"	"'t_r_uu.uh_n_t%acb"
_D:	"truantly"	"'t_r_uu.uh_n_t.l_i%d"
_D:	"truce"	"'t_r_uu_s%a"
_D:	"truck"	"'t_r_a_k%ab"
_D:	"truckage"	"'t_r_a_k.i_j%a"
_D:	"trucker"	"'t_r_a_k.uh_r%a"
_D:	"trucking"	"'t_r_a_k.i_ng%a"
_D:	"truckle"	"'t_r_a_k.u_l%ab"
_D:	"truculent"	"'t_r_a_k.y_uh.l_uh_n_t%c"
_D:	"truculently"	"'t_r_a_k.y_uh.l_uh_n_t.l_i%d"
_D:	"trude"	"'t_r_uu_d.i%ca"
_D:	"trudge"	"'t_r_a_j%ab"
_D:	"trudie"	"'t_r_uu.d_i%ac"
_D:	"trudy"	"'t_r_uu.d_i%ca"
_D:	"true"	"'t_r_uu%cb"
_D:	"trueborn"	"'t_r_uu.'b_aw_r_n%c"
_D:	"truehearted"	"'t_r_uu.'h_ar_r.t_i_d%c"
_D:	"trueheartedness"	"'t_r_uu.'h_ar_r.t_i_d.n_e_s%a"
_D:	"truesdale"	"'t_r_uu_z.d_e_i_l%ca"
_D:	"truett"	"'t_r_uu.i_t%j"
_D:	"truffle"	"'t_r_a_f.u_l%a"
_D:	"truism"	"'t_r_uu.i_z.uh_m%a"
_D:	"trull"	"'t_r_a_l%a"
_D:	"truly"	"'t_r_uu.l_i%d"
_D:	"truman"	"'t_r_uu.m_uh_n%a"
_D:	"trumble"	"'t_r_a_m.b_ll%ca"
_D:	"trumbull"	"'t_r_a_m.b_ll%ca"
_D:	"trump"	"'t_r_a_m_p%ab"
_D:	"trumpery"	"'t_r_a_m.p_uh.r_i%ac"
_D:	"trumpet"	"'t_r_a_m.p_i_t%ab"
_D:	"trumpetry"	"'t_r_a_m.p_i.t_r_i%a"
_D:	"trumpets"	"'t_r_a_m.p_i_t_s%j"
_D:	"truncate"	"'t_r_a_ng.~k_e_i_t%j"
_D:	"truncated"	"'t_r_a_ng.k_e_i.t_i_d%c"
_D:	"truncation"	"t_r_a_ng.'k_e_i.sh_uh_n%a"
_D:	"truncheon"	"'t_r_a_n.ch_uh_n%ba"
_D:	"trundle"	"'t_r_a_n.d_ll%ba"
_D:	"trunk"	"'t_r_a_ng_k%ac"
_D:	"trunkfish"	"'t_r_a_ng_k.~f_i_sh%a"
_D:	"trunkful"	"'t_r_a_ng_k.~f_u_l%a"
_D:	"trunnel"	"'t_r_a_n.uh_l%a"
_D:	"trunnion"	"'t_r_a_n.y_uh_n%a"
_D:	"truss"	"'t_r_a_s%b"
_D:	"trussed"	"'t_r_a_s_t%c"
_D:	"trussing"	"'t_r_a_s.i_ng%a"
_D:	"trust"	"'t_r_a_s_t%acb"
_D:	"trustbuster"	"'t_r_a_s_t.~b_a_s.t_uh_r%a"
_D:	"trustee"	"t_r_a.'s_t_i%ab"
_D:	"trusteeship"	"t_r_a.'s_t_ee.sh_i_p%a"
_D:	"trustful"	"'t_r_a_s_t.f_u_l%c"
_D:	"trusting"	"'t_r_a_s.t_i_ng%c"
_D:	"trustless"	"'t_r_a_s_t.l_uh_s%c"
_D:	"trustor"	"'t_r_a_s.t_uh_r%a"
_D:	"trustworthy"	"'t_r_a_s_t.~w_er_r.dh_i%c"
_D:	"truth"	"'t_r_uu_th%a"
_D:	"truthful"	"'t_r_uu_th.f_u_l%c"
_D:	"truths"	"'t_r_uu_dh_z%j"
_D:	"try"	"'t_r_ah_i%ba"
_D:	"trying"	"'t_r_ah_i.i_ng%bc"
_D:	"tryout"	"'t_r_ah_i.~ah_uu_t%a"
_D:	"trypanosome"	"t_r_i.'p_aa.n_uh.s_uh_uu_m%j"
_D:	"trypanosomiasis"	"~t_r_i_p.uh.n_uh_uu.s_uh_uu.'m_ah_i.uh.s_i_s%a"
_D:	"trypanosomic"	"~t_r_i_p.uh.n_uh.'s_uh_uu_m.i_k%c"
_D:	"trypsin"	"'t_r_i_p.s_i_n%a"
_D:	"tryptic"	"'t_r_i_p.t_i_k%c"
_D:	"tryptophan"	"'t_r_i_p.t_uh.f_aa_n%a"
_D:	"tryptophane"	"'t_r_i_p.t_uh.~f_e_i_n%j"
_D:	"trysail"	"'t_r_ah_i.~s_e_i_l%j"
_D:	"tryst"	"'t_r_i_s_t%ab"
_D:	"tsar"	"'z_ar_r%a"
_D:	"tsardom"	"'z_ar_r.d_uh_m%a"
_D:	"tsarina"	"t_s_ar.'r_ee_n.uh%a"
_D:	"tsarist"	"'z_ar_r.i_s_t%ca"
_D:	"tsiporah"	"'t_s_i.p_o.r_uh%ca"
_D:	"tsunami"	"t_s_u.'n_ar.m_i%a"
_D:	"tsunamic"	"t_s_u.'n_ar.m_i_k%c"
_D:	"ttl"	"t_ee.t_ee.'e_l%a"
_D:	"tty"	"t_ee.t_ee.'w_ah_i%a"
_D:	"tub"	"'t_a_b%ab"
_D:	"tuba"	"'t_y_uu.b_uh%a"
_D:	"tubbs"	"'t_a_b_z%j"
_D:	"tubby"	"'t_a_b.i%c"
_D:	"tube"	"'t_y_uu_b%ba"
_D:	"tuber"	"'t_y_uu.b_uh_r%a"
_D:	"tubercular"	"t_y_u.'b_er_r.k_y_uh.l_uh_r%ca"
_D:	"tuberculate"	"t_y_u.'b_er_r.k_y_uh.l_uh_t%a"
_D:	"tuberculin"	"t_y_u.'b_er_r.k_y_uh.l_i_n%a"
_D:	"tuberculoid"	"t_y_u.'b_er_r.k_y_uh.~l_o_i_d%c"
_D:	"tuberculoma"	"t_y_u.~b_er_r.k_y_uh.'l_uh_uu.m_uh%a"
_D:	"tuberculoses"	"t_y_u.~b_er_r.k_y_uh.'l_uh_uu.~s_ee_z%j"
_D:	"tuberculosis"	"t_y_u.~b_er_r.k_y_uh.'l_uh_uu.s_i_s%a"
_D:	"tuberculous"	"t_y_u.'b_er_r.k_y_uh.l_uh_s%c"
_D:	"tuberose"	"'t_y_uu.b_uh.~r_uh_uu_s%ca"
_D:	"tuberosity"	"~t_y_uu.b_uh.'r_o_s.i.t_i%a"
_D:	"tuberous"	"'t_y_uu.b_uh_r.uh_s%c"
_D:	"tubing"	"'t_y_uu.b_i_ng%ab"
_D:	"tubman"	"'t_a_b.m_uh_n%a"
_D:	"tubular"	"'t_y_uu_b.y_uh.l_uh_r%c"
_D:	"tubule"	"'t_y_uu.b_y_uu_l%a"
_D:	"tuchun"	"'d_uu.'j_uu_n%a"
_D:	"tuck"	"'t_a_k%ba"
_D:	"tucker"	"'t_a_k.uh_r%ab"
_D:	"tucson"	"'t_uu.s_o_n%ca"
_D:	"tudor"	"'t_y_uu.d_uh_r%ca"
_D:	"tuesday"	"'t_y_uu_z.d_e_i%a"
_D:	"tufa"	"'t_uu.f_uh%a"
_D:	"tufaceous"	"t_uu.'f_e_i.sh_uh_s%c"
_D:	"tuff"	"'t_a_f%ca"
_D:	"tuffaceous"	"~t_a_f.'e_i.sh_uh_s%c"
_D:	"tuft"	"'t_a_f_t%ab"
_D:	"tufted"	"'t_a_f.t_i_d%c"
_D:	"tug"	"'t_a_g%ba"
_D:	"tugboat"	"'t_a_g.~b_uh_uu_t%a"
_D:	"tuition"	"t_y_uu.'i_sh.uh_n%a"
_D:	"tukey"	"'t_uu.k_i%ca"
_D:	"tulane"	"'t_uu.l_e_i_n%ca"
_D:	"tularemia"	"t_uu.l_uh.'r_ee.m_i.uh%a"
_D:	"tule"	"'t_uu.l_i%a"
_D:	"tulip"	"'t_y_uu.l_i_p%a"
_D:	"tulipwood"	"'t_y_uu.l_i_p.~w_u_d%a"
_D:	"tulle"	"'t_uu_l%a"
_D:	"tullia"	"'t_uu_l.i.uh%ca"
_D:	"tullipan"	"'t_uu.l_i.p_aa_n%j"
_D:	"tully"	"'t_a_l.i%ca"
_D:	"tulsa"	"'t_a_ll.s_uh%ca"
_D:	"tum"	"'t_a_m%b"
_D:	"tumble"	"'t_a_m.b_ll%ba"
_D:	"tumblebug"	"'t_a_m.b_ll.~b_a_g%a"
_D:	"tumbler"	"'t_a_m.b_l_uh_r%a"
_D:	"tumbleweed"	"'t_a_m.b_ll.~w_ee_d%a"
_D:	"tumbling"	"'t_a_m.b_l_i_ng%b"
_D:	"tumbrel"	"'t_a_m.b_r_i_l%a"
_D:	"tumefaction"	"~t_y_uu.m_uh.'f_aa_k.sh_uh_n%a"
_D:	"tumen"	"'t_y_uu.m_uh_n%j"
_D:	"tumescent"	"t_y_uu.'m_e_s.uh_n_t%c"
_D:	"tummy"	"'t_a_m.i%a"
_D:	"tumor"	"'t_y_uu.m_uh_r%a"
_D:	"tumpline"	"'t_a_m_p.~l_ah_i_n%a"
_D:	"tumult"	"'t_y_uu.m_a_ll_t%a"
_D:	"tumultuous"	"t_y_u.'m_a_l.ch_uu.uh_s%c"
_D:	"tumulus"	"'t_y_uu.m_y_uh.l_uh_s%a"
_D:	"tun"	"'t_a_n%ba"
_D:	"tuna"	"'t_y_uu.n_uh%a"
_D:	"tunable"	"'t_y_uu.n_uh.b_ll%c"
_D:	"tunableness"	"'t_y_uu.n_uh.b_ll.n_e_s%a"
_D:	"tundish"	"'t_a_n.~d_i_sh%a"
_D:	"tundra"	"'t_a_n.d_r_uh%ab"
_D:	"tune"	"'t_y_uu_n%ab"
_D:	"tuneable"	"'t_y_uu.n_uh.b_ll%c"
_D:	"tuneableness"	"'t_y_uu.n_uh.b_ll.n_e_s%a"
_D:	"tuneful"	"'t_y_uu_n.f_u_l%c"
_D:	"tunefully"	"'t_y_uu_n.f_u.l_i%d"
_D:	"tunefulness"	"'t_y_uu_n.f_u_l.n_e_s%a"
_D:	"tuneless"	"'t_y_uu_n.l_uh_s%c"
_D:	"tunelessly"	"'t_y_uu_n.l_uh_s.l_i%d"
_D:	"tuner"	"'t_y_uu.n_uh_r%a"
_D:	"tung"	"'t_a_ng%ac"
_D:	"tungsten"	"'t_a_ng.s_t_uh_n%a"
_D:	"tungstic"	"'t_a_ng.s_t_i_k%c"
_D:	"tungstite"	"'t_a_ng.s_t_ah_i_t%a"
_D:	"tunic"	"'t_y_uu.n_i_k%a"
_D:	"tunica"	"'t_y_uu.n_i.k_uh%a"
_D:	"tunicate"	"'t_y_uu.n_i.k_uh_t%ac"
_D:	"tunis"	"'t_y_uu.n_i_s%ca"
_D:	"tunisia"	"t_y_uu.'n_i_z.i.uh%ca"
_D:	"tunnel"	"'t_a_n.uh_l%ab"
_D:	"tunny"	"'t_a_n.i%j"
_D:	"tuolumne"	"t_uu.uh_uu.'l_a_m.n_i%j"
_D:	"tupelo"	"'t_uu.p_uh.~l_uh_uu%a"
_D:	"tuple"	"'t_a.p_ll%a"
_D:	"tupper"	"'t_a.p_uh_r%ca"
_D:	"tuque"	"'t_uu_k%a"
_D:	"turban"	"'t_er_r.b_uh_n%a"
_D:	"turbellarian"	"~t_er_r.b_uh.'l_e_uh_r.i.uh_n%ca"
_D:	"turbid"	"'t_er_r.b_i_d%c"
_D:	"turbidimeter"	"~t_er_r.b_i.'d_i_m.i.t_uh_r%a"
_D:	"turbidimetric"	"~t_er_r.b_i.d_i.'m_e.t_r_i_k%c"
_D:	"turbidity"	"t_er_r.'b_i_d.i.t_i%a"
_D:	"turbinate"	"'t_er_r.b_i.n_uh_t%ca"
_D:	"turbine"	"'t_er_r.b_ah_i_n%a"
_D:	"turbit"	"'t_er_r.b_i_t%a"
_D:	"turbo"	"'t_er_r.b_uh_uu%a"
_D:	"turbofan"	"'t_er_r.b_uh_uu.~f_aa_n%a"
_D:	"turbojet"	"'t_er_r.b_uh_uu.j_e_t%a"
_D:	"turboprop"	"'t_er_r.b_uh_uu.~p_r_o_p%a"
_D:	"turbosupercharged"	"~t_er_r.b_uh_uu.'s_uu.p_uh_r.~ch_ar_r_j_d%c"
_D:	"turbosupercharger"	"~t_er_r.b_uh_uu.'s_uu.p_uh_r.~ch_ar_r.j_uh_r%a"
_D:	"turbot"	"'t_er_r.b_uh_t%j"
_D:	"turbulent"	"'t_er_r.b_y_uh.l_uh_n_t%c"
_D:	"turbulently"	"'t_er_r.b_y_uh.l_uh_n_t.l_i%d"
_D:	"turd"	"'t_er_r_d%a"
_D:	"tureen"	"t_y_u.'r_ee_n%a"
_D:	"turf"	"'t_er_r_f%ba"
_D:	"turfman"	"'t_er_r_f.m_uh_n%a"
_D:	"turfy"	"'t_er_r.f_i%c"
_D:	"turgid"	"'t_er_r.j_i_d%c"
_D:	"turgor"	"'t_er_r.g_uh_r%a"
_D:	"turin"	"t_y_uu.'r_i_n%ca"
_D:	"turing"	"'t_y_u_r.i_ng%a"
_D:	"turk"	"'t_er_r_k%ac"
_D:	"turkey"	"'t_er_r.k_i%a"
_D:	"turkish"	"'t_er_r.k_i_sh%c"
_D:	"turkmen"	"'t_er_r_k.m_uh_n%j"
_D:	"turmeric"	"'t_er_r.m_uh_r.i_k%a"
_D:	"turmoil"	"'t_er_r.m_o_i_l%a"
_D:	"turn"	"'t_er_r_n%ba"
_D:	"turnabout"	"'t_er_r_n.uh.~b_ah_uu_t%a"
_D:	"turnaround"	"'t_er_r_n.uh.~r_ah_uu_n_d%a"
_D:	"turncoat"	"'t_er_r_n.~k_uh_uu_t%a"
_D:	"turndown"	"'t_er_r_n.~d_ah_uu_n%c"
_D:	"turned"	"'t_er_r_n_d%bc"
_D:	"turner"	"'t_er_r.n_uh_r%a"
_D:	"turnery"	"'t_er_r.n_uh.r_i%a"
_D:	"turning"	"'t_er_r.n_i_ng%a"
_D:	"turnip"	"'t_er_r_n.i_p%a"
_D:	"turnkey"	"'t_er_r_n.~k_i%a"
_D:	"turnoff"	"'t_er_r_n.o_f%a"
_D:	"turnout"	"'t_er_r_n.~ah_uu_t%a"
_D:	"turnover"	"'t_er_r_n.~uh_uu.v_uh_r%ac"
_D:	"turnpike"	"'t_er_r_n.p_ah_i_k%a"
_D:	"turnsole"	"'t_er_r_n.~s_uh_uu_l%a"
_D:	"turnspit"	"'t_er_r_n.~s_p_i_t%a"
_D:	"turnstile"	"'t_er_r_n.~s_t_ah_i_l%a"
_D:	"turnstone"	"'t_er_r_n.~s_t_uh_uu_n%a"
_D:	"turntable"	"'t_er_r_n.t_e_i.b_ll%a"
_D:	"turnup"	"'t_er_r_n.~a_p%ac"
_D:	"turnverein"	"'t_er_r_n.v_uh.~r_ah_i_n%a"
_D:	"turpentine"	"'t_er_r.p_uh_n.~t_ah_i_n%ba"
_D:	"turpin"	"'t_er_r.p_i_n%ca"
_D:	"turpitude"	"'t_er_r.p_i.~t_y_uu_d%j"
_D:	"turquesa"	"t_er_r.'k_w_e_i.z_uh%j"
_D:	"turquoise"	"'t_er_r.k_w_o_i_z%a"
_D:	"turret"	"'t_a_r.i_t%a"
_D:	"turreted"	"'t_a_r.i.t_i_d%c"
_D:	"turtle"	"'t_er_r.t_ll%ab"
_D:	"turtleback"	"'t_er_r.t_ll.b_aa_k%a"
_D:	"turtledove"	"'t_er_r.t_ll.~d_a_v%a"
_D:	"turtlehead"	"'t_er_r.t_ll.~h_e_d%a"
_D:	"turtleneck"	"'t_er_r.t_ll.~n_e_k%a"
_D:	"turvy"	"'t_er_r.v_i%a"
_D:	"tuscaloosa"	"t_a_s.k_uh.'l_uu_z.uh%ca"
_D:	"tuscan"	"'t_a_s.k_uh_n%c"
_D:	"tuscany"	"'t_a_s.k_uh.n_i%ca"
_D:	"tuscarora"	"t_a_s.k_uh.'r_aw_r.uh%ca"
_D:	"tusche"	"'t_u.sh_uh%a"
_D:	"tush"	"'t_u_sh%a"
_D:	"tushie"	"'t_u_sh.i%a"
_D:	"tushy"	"'t_u_sh.i%a"
_D:	"tusk"	"'t_a_s_k%ab"
_D:	"tuskegee"	"t_a_s.k_uh.'j_i%ca"
_D:	"tussah"	"'t_a_s.uh%a"
_D:	"tussive"	"'t_a_s.i_v%c"
_D:	"tussle"	"'t_a_s.u_l%ba"
_D:	"tussocky"	"'t_a_s.uh.k_i%j"
_D:	"tutankhamen"	"~t_uu.t_aa_ng_k.'h_ar.m_uh_n%c"
_D:	"tutelage"	"'t_y_uu_t.i_l_i_j%a"
_D:	"tutelar"	"'t_y_uu_t.i_l_uh_r%j"
_D:	"tutor"	"'t_y_uu.t_uh_r%ab"
_D:	"tutorial"	"t_y_uu.'t_aw_r.i.uh_l%ca"
_D:	"tutoyer"	"~t_uu.t_w_ar.'y_e_i%b"
_D:	"tutti"	"'t_uu.t_i%ca"
_D:	"tuttle"	"'t_a.t_ll%cba"
_D:	"tutu"	"'t_uu.t_uu%a"
_D:	"tuxedo"	"t_a_k.'s_ee.d_uh_uu%a"
_D:	"tuxford"	"'t_a_k_s.f_uh_r_d%ca"
_D:	"tuyere"	"t_w_i.'y_e_r%a"
_D:	"tv"	"t_ee.'v_i%a"
_D:	"twa"	"t_ee.'d_a_b.l.y_uu.'e_i%a"
_D:	"twaddle"	"'t_w_o_d_ll%a"
_D:	"twain"	"'t_w_e_i_n%ca"
_D:	"twang"	"'t_w_aa_ng%ba"
_D:	"twattle"	"'t_w_o_t.u_l%ab"
_D:	"twayblade"	"'t_w_e_i.~b_l_e_i_d%a"
_D:	"tweak"	"'t_w_ee_k%ba"
_D:	"tweed"	"'t_w_ee_d%a"
_D:	"tweedy"	"'t_w_ee.d_i%c"
_D:	"tweeter"	"'t_w_ee.t_uh_r%a"
_D:	"tweeze"	"'t_w_ee_z%ab"
_D:	"tweezer"	"'t_w_ee.z_uh_r%a"
_D:	"tweezers"	"'t_w_ee.z_uh_r_z%j"
_D:	"twelfth"	"'t_w_e_ll_f_th%ca"
_D:	"twelve"	"'t_w_e_ll_v%ac"
_D:	"twelvefold"	"'t_w_e_ll_v.~f_uh_u_ll_d%cd"
_D:	"twelvemo"	"'t_w_e_ll_v.m_uh_uu%j"
_D:	"twentieth"	"'t_w_e_n.t_i.uh_th%ac"
_D:	"twenty"	"'t_w_e_n.t_i%ac"
_D:	"twentyfold"	"'t_w_e_n.t_i.~f_uh_u_ll_d%cd"
_D:	"twerp"	"'t_w_er_r_p%a"
_D:	"twice"	"'t_w_ah_i_s%d"
_D:	"twiddle"	"'t_w_i_d.u_l%ba"
_D:	"twig"	"'t_w_i_g%ab"
_D:	"twiggy"	"'t_w_i_g.i%c"
_D:	"twilight"	"'t_w_ah_i.~l_ah_i_t%a"
_D:	"twill"	"'t_w_i_l%ab"
_D:	"twin"	"'t_w_i_n%cab"
_D:	"twinberry"	"'t_w_i_n.~b_e_r.i%a"
_D:	"twinborn"	"'t_w_i_n.~b_aw_r_n%c"
_D:	"twine"	"'t_w_ah_i_n%b"
_D:	"twinflower"	"'t_w_i_n.~f_l_ah_uu.uh_r%b"
_D:	"twinfoot"	"'t_w_i_n.f_u_t%j"
_D:	"twinge"	"'t_w_i_n_j%a"
_D:	"twink"	"'t_w_i_ng_k%ba"
_D:	"twinkle"	"'t_w_i_ng.k_ll%ba"
_D:	"twinkling"	"'t_w_i_ng.k_l_i_ng%a"
_D:	"twinned"	"'t_w_i_n_d%cb"
_D:	"twinship"	"'t_w_i_n.~sh_i_p%j"
_D:	"twirl"	"'t_w_er_r_l%ba"
_D:	"twirler"	"'t_w_er_r.l_uh_r%a"
_D:	"twirly"	"'t_w_er_r.l_i%c"
_D:	"twirp"	"'t_w_er_r_p%a"
_D:	"twist"	"'t_w_i_s_t%ba"
_D:	"twister"	"'t_w_i_s.t_uh_r%a"
_D:	"twisty"	"'t_w_i.s_t_i%c"
_D:	"twit"	"'t_w_i_t%a"
_D:	"twitch"	"'t_w_i_ch%ba"
_D:	"twitchell"	"'t_w_i.ch_uh_ll%ca"
_D:	"twitchy"	"'t_w_i.ch_i%c"
_D:	"twittery"	"'t_w_i_t.uh.r_i%c"
_D:	"two"	"'t_uu_uu%ac"
_D:	"twofer"	"'t_uu.f_uh_r%a"
_D:	"twofold"	"'t_uu.f_uh_uu_ll_d%c"
_D:	"twombly"	"'t_w_o_m.b_l_i%c"
_D:	"twopence"	"'t_a_p.uh_n_s%a"
_D:	"twopenny"	"'t_a_p.uh.n_i%c"
_D:	"twosome"	"'t_uu.s_uh_m%ca"
_D:	"twyford"	"'t_w_ah_i.f_uh_r_d%ca"
_D:	"ty"	"'t_ah_i%ca"
_D:	"tybalt"	"'t_ah_i.b_o_ll_t%ca"
_D:	"tyburn"	"'t_ah_i.b_er_r_n%ca"
_D:	"tycoon"	"t_ah_i.'k_uu_n%a"
_D:	"tying"	"'t_ah_i.i_ng%b"
_D:	"tyke"	"'t_ah_i_k%a"
_D:	"tyler"	"'t_ah_i.l_uh_r%a"
_D:	"tymbal"	"'t_i_m.b_uh_l%j"
_D:	"tympanic"	"t_i_m.'p_aa_n.i_k%c"
_D:	"tympany"	"'t_i_m.p_uh.n_i%a"
_D:	"tynan"	"'t_ah_i.n_uh_n%ca"
_D:	"tynebourne"	"'t_ah_i_n.b_aw_r_n%j"
_D:	"typal"	"'t_ah_i.p_uh_l%c"
_D:	"type"	"'t_ah_i_p%ab"
_D:	"typecast"	"'t_ah_i_p.~k_aa_s_t%a"
_D:	"typeface"	"'t_ah_i_p.~f_e_i_s%a"
_D:	"typefounder"	"'t_ah_i_p.~f_ah_uu_n.d_uh_r%j"
_D:	"typescript"	"'t_ah_i_p.~s_k_r_i_p_t%a"
_D:	"typeset"	"t_ah_i_p.s_e_t%abc"
_D:	"typesetter"	"'t_ah_i_p.s_e.t_uh_r%a"
_D:	"typesetting"	"'t_ah_i_p.~s_e_t.i_ng%ac"
_D:	"typewrite"	"'t_ah_i_p.~r_ah_i_t%b"
_D:	"typewriter"	"'t_ah_i_p.~r_ah_i.t_uh_r%a"
_D:	"typewriting"	"'t_ah_i_p.~r_ah_i.t_i_ng%a"
_D:	"typewritten"	"'t_ah_i_p.~r_i_t.uh_n%b"
_D:	"typhoid"	"'t_ah_i.f_o_i_d%ac"
_D:	"typhon"	"'t_ah_i.f_o_n%a"
_D:	"typhoon"	"t_ah_i.'f_uu_n%a"
_D:	"typhus"	"'t_ah_i.f_uh_s%a"
_D:	"typical"	"'t_i.p_i.k_uh_l%ca"
_D:	"typically"	"'t_i_p.i.k_uh.l_i%d"
_D:	"typify"	"'t_i_p.i.~f_ah_i%b"
_D:	"typist"	"'t_ah_i.p_i_s_t%a"
_D:	"typo"	"'t_ah_i.p_uh_uu%a"
_D:	"typographer"	"t_ah_i.'p_o_g.r_uh.f_uh_r%a"
_D:	"typographic"	"~t_ah_i.p_uh.'g_r_aa_f.i_k%c"
_D:	"typography"	"t_ah_i.'p_o_g.r_uh.f_i%a"
_D:	"typological"	"~t_ah_i.p_uh.'l_o_j.i.k_uh_l%c"
_D:	"typologically"	"~t_ah_i.p_uh.'l_o_j.i.k_uh.l_i%d"
_D:	"typology"	"t_ah_i.'p_o_l.uh.j_i%a"
_D:	"tyrannic"	"t_i.'r_aa_n.i_k%c"
_D:	"tyrannical"	"t_i.'r_aa_n.i.k_uh_l%c"
